"Date";"ACH";"ALE";"AST";"BAC";"BID";"CEI";"CEN";"CER";"CHA";"COC";"COR";"COS";"CRY";"DAC";"DIC";"DIN";"DIP";"DIT";"EUC";"EUG";"GOI";"GON";"GRA";"GUI";"GYM";"HEL";"HEM";"HES";"HET";"KAR";"LAU";"LEP";"LIC";"LIT";"MEL";"MEU";"NAV";"NIT";"NOC";"ODO";"OXY";"PAR";"PEN";"PER";"PLE";"POL";"PRB";"PRO";"PRP";"PSE";"RHI";"SCR";"SKE";"STR";"THL";"THP";"TOR";"NEI"
"1992-07-08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;500;NA;NA;NA;NA;NA;NA;1500;NA;NA;NA;NA;300;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;1800;NA;NA;200;NA;100
"1992-08-05";NA;NA;NA;NA;NA;100;NA;100;100;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;500;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;400;2100;NA;NA;NA;NA;NA;NA;NA;4000
"1993-01-26";NA;NA;NA;NA;1050;NA;NA;NA;30450;NA;NA;1050;NA;NA;12600;0;NA;1050;NA;NA;NA;NA;NA;1050;1050;NA;NA;NA;NA;NA;3150;NA;NA;NA;NA;2100;5250;8400;NA;NA;NA;53550;NA;NA;NA;NA;NA;NA;1050;NA;3150;NA;24150;NA;10500;38850;NA;15750
"1993-02-08";NA;NA;NA;NA;NA;NA;NA;NA;19950;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;2100;2100;NA;NA;NA;19950;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;12600;NA;23100;7350;NA;2100
"1993-03-11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;0;NA;2100;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;1050;NA;1050;NA;28350;NA;NA;2100;NA;NA;NA;NA;NA;4200;NA;35700;NA;99750;2100;NA;1050
"1993-03-25";NA;NA;30450;NA;NA;NA;NA;NA;15750;NA;NA;1050;NA;NA;NA;0;NA;2100;10500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;3150;1050;NA;NA;NA;23100;NA;NA;1050;NA;NA;NA;NA;NA;13650;NA;12600;NA;4200;4200;NA;1050
"1993-04-14";NA;NA;NA;NA;NA;NA;NA;13520;NA;NA;NA;520;NA;13520;NA;0;NA;NA;7280;NA;NA;NA;NA;82680;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5720;NA;NA;NA;15600;NA;NA;NA;NA;NA;NA;520;NA;5720;NA;NA;NA;NA;NA;NA;NA
"1993-04-21";NA;NA;NA;NA;NA;NA;NA;5720;10400;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;144040;NA;NA;NA;NA;NA;NA;14560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;520;NA;6240;NA;NA;NA;NA;NA;NA;602200
"1993-05-03";NA;NA;NA;NA;NA;NA;NA;2600;NA;NA;NA;520;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;62400;1560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;520;NA;NA;NA;NA;3640;NA;NA;NA;NA;NA;NA;NA;NA;10400;NA;NA;NA;NA;NA;NA;NA
"1993-05-26";NA;NA;NA;NA;NA;NA;NA;5200;3640;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;132080;9880;NA;NA;NA;NA;NA;7800;NA;NA;NA;NA;NA;NA;29640;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1040;NA;2600;NA;NA;NA;NA;NA;NA;7740
"1993-06-10";NA;NA;NA;NA;NA;NA;NA;520;41600;NA;NA;NA;NA;NA;NA;0;NA;NA;9880;NA;NA;NA;NA;94640;6240;NA;NA;NA;NA;NA;NA;2600;NA;NA;NA;NA;NA;23400;NA;NA;NA;6240;NA;NA;520;NA;NA;520;1040;7800;NA;NA;NA;NA;NA;NA;NA;1040
"1993-06-24";NA;NA;NA;NA;NA;NA;NA;6760;87010;NA;NA;NA;NA;NA;NA;0;NA;NA;3120;NA;NA;NA;NA;19760;1040;NA;NA;NA;NA;NA;NA;45760;NA;NA;NA;NA;NA;1040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5720;6760;NA;NA;NA;NA;NA;NA;520
"1993-07-19";NA;NA;NA;NA;NA;NA;NA;NA;5720;NA;NA;NA;NA;520;NA;0;NA;NA;NA;NA;NA;NA;NA;136240;9360;NA;NA;NA;NA;NA;NA;10400;NA;NA;NA;9360;1560;520;NA;NA;NA;8320;NA;NA;520;NA;NA;NA;520;NA;3640;NA;NA;NA;NA;NA;NA;1040
"1993-08-18";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;6760;2080;NA;NA;NA;NA;NA;1560;NA;NA;NA;NA;1040;520;520;NA;NA;NA;8840;NA;NA;520;NA;NA;NA;520;NA;2080;NA;NA;NA;NA;NA;NA;NA
"1993-09-15";NA;NA;7280;NA;NA;NA;NA;NA;8840;NA;NA;NA;NA;NA;NA;0;NA;520;4680;NA;NA;NA;NA;16120;3120;NA;NA;NA;NA;NA;520;7280;NA;NA;NA;NA;2080;62920;NA;3120;NA;6240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2080
"1993-10-18";NA;NA;NA;NA;NA;NA;NA;NA;13520;NA;NA;7800;NA;NA;NA;0;NA;1560;1040;NA;NA;NA;NA;10920;4160;NA;NA;NA;NA;NA;NA;17680;NA;NA;NA;1040;NA;2080;NA;1040;NA;45240;NA;NA;NA;NA;NA;520;NA;19760;21320;NA;4160;NA;NA;6760;NA;520
"1993-11-17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1040;NA;NA;520;0;NA;NA;NA;NA;NA;NA;NA;NA;3120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2080;5200;NA;NA;NA;61360;NA;NA;520;NA;NA;NA;NA;NA;520;NA;NA;NA;NA;520;NA;3640
"1994-01-24";NA;NA;NA;NA;NA;NA;NA;NA;5500;NA;NA;NA;NA;NA;100;0;NA;100;NA;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;600;NA;NA;NA;300;NA;NA;NA;NA;NA;100;200;100;400;NA;21500;NA;7100;3600;NA;300
"1994-02-07";NA;NA;520;NA;NA;NA;NA;NA;1040;NA;NA;NA;NA;NA;5720;0;NA;NA;NA;NA;NA;NA;NA;NA;3120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;520;NA;520;NA;11440;NA;5200;520;NA;NA
"1994-04-27";NA;NA;NA;NA;NA;NA;NA;NA;19542;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;42966;1848;NA;NA;NA;NA;NA;120120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000;NA;NA;NA;NA;NA;200;NA;NA;13860;NA;NA;NA;800;924;NA;NA
"1994-05-11";NA;NA;NA;NA;NA;NA;NA;300;2900;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;5000;300;NA;NA;NA;NA;NA;1700;NA;NA;NA;NA;1300;NA;NA;NA;NA;NA;900;NA;NA;NA;NA;NA;NA;NA;NA;4200;NA;NA;NA;NA;NA;NA;380400
"1994-05-25";NA;NA;NA;NA;NA;NA;NA;7350;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;302400;10500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;46200;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;100;NA;48300;NA;NA;NA;NA;NA;NA;5250
"1994-06-21";NA;NA;NA;NA;NA;NA;NA;1040;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;37520;2600;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;1050;3150;NA;NA;NA;1500;NA;NA;NA;NA;NA;NA;1050;NA;43160;NA;NA;NA;NA;NA;NA;3130
"1994-08-05";NA;NA;NA;NA;NA;NA;NA;3150;107100;NA;NA;NA;NA;NA;NA;0;NA;NA;2500;NA;NA;NA;NA;56700;17850;NA;NA;NA;NA;NA;NA;77700;NA;NA;NA;NA;1050;13650;NA;NA;NA;NA;NA;NA;100;NA;NA;7350;2100;NA;2100;NA;51450;NA;600;12600;NA;5350
"1994-10-04";NA;NA;NA;NA;400;100;NA;NA;2700;NA;NA;NA;NA;NA;NA;0;NA;200;1700;NA;NA;NA;NA;1800;100;NA;NA;NA;NA;NA;200;900;NA;NA;NA;NA;500;300;NA;NA;NA;2500;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;700;NA;NA;800;NA;200
"1994-11-02";NA;NA;NA;NA;NA;NA;NA;NA;2900;NA;NA;NA;NA;NA;NA;0;NA;NA;100;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;100;NA;NA;NA;NA;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;NA;300
"1994-12-15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;0;NA;100;NA;NA;NA;NA;NA;1000;200;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;2400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA;200
"1995-01-25";NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;800;NA;NA;NA;4800;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;3500;NA;400
"1995-03-21";NA;NA;19950;NA;NA;NA;NA;NA;26250;NA;NA;1050;NA;NA;NA;0;NA;6300;NA;NA;NA;NA;NA;4200;NA;NA;NA;NA;NA;NA;24150;27300;NA;NA;NA;NA;4200;NA;NA;1050;NA;16800;NA;NA;NA;NA;NA;NA;NA;2100;1050;NA;NA;NA;2100;94500;NA;42000
"1995-04-07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;25200;2100;NA;NA;NA;NA;NA;46200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2100;2600;6300;NA;NA;NA;NA;NA;NA;1050
"1995-04-21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;14900;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;2200;NA;NA;NA;NA;NA;NA;600100
"1995-05-04";NA;NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;4300;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;500;NA;NA;NA;NA;NA;NA;24300
"1995-05-16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;1700;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;4000;NA;NA;NA;900;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;11700
"1995-06-13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;1000;500;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;100
"1995-06-27";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;1800;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;100;NA;NA;800;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;500;NA;NA;NA;NA;NA
"1995-07-11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;5500;300;NA;NA;NA;NA;NA;NA;1600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;3400;NA;NA;NA;NA;NA;NA;NA
"1995-09-06";NA;NA;NA;NA;NA;NA;NA;NA;3100;NA;NA;NA;NA;NA;NA;0;NA;300;NA;NA;NA;NA;NA;1400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;3300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;900;NA;600
"1995-10-11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;1700;NA;NA;NA;NA;NA;NA;800;NA;NA;NA;NA;NA;100;500;NA;NA;NA;1000;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;400;NA;800;3400;NA;NA
"1995-11-06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1800;2900;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;400;NA;NA;100
"1995-12-04";NA;NA;NA;NA;NA;NA;NA;NA;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;200;NA;NA;NA;700;1100;NA;NA
"1996-01-09";NA;NA;NA;NA;NA;NA;NA;NA;1500;NA;NA;100;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;300;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;1000;NA;NA
"1996-02-15";NA;NA;3150;NA;NA;NA;NA;1050;11550;NA;NA;NA;NA;NA;NA;NA;NA;5250;NA;NA;NA;NA;NA;3150;NA;NA;NA;NA;NA;NA;800;NA;NA;NA;17850;NA;4200;2100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17950;7350;NA;57750;NA;25200;71400;NA;100
"1996-03-05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;400;NA;400;900;NA;NA
"1996-05-15";NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;3200;NA;NA;NA;NA;NA;2600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;100
"1996-06-03";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37800;2800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;104300;NA;NA;NA;NA;NA;NA;4200
"1996-06-19";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2400;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;200;300;NA;NA;NA;NA;NA;NA;44100
"1996-07-05";NA;NA;NA;NA;100;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;160600;2600;NA;NA;NA;NA;NA;NA;273000;NA;NA;5250;NA;1050;3150;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1996-08-06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;756000;4200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;NA;8400;100;NA;NA;100;NA;NA;32550;NA;NA;NA;NA;NA;NA;NA
"1996-10-15";NA;NA;NA;NA;NA;NA;NA;600;6600;NA;NA;NA;NA;NA;400;NA;NA;NA;1200;NA;NA;NA;NA;13600;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;2600;1400;600;NA;NA;NA;NA;NA;600;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;4400;NA;NA;1000
"1996-11-13";NA;NA;NA;NA;NA;NA;NA;NA;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3200;100;100;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;100;NA;NA;200;NA;400;NA;500;900;NA;1300
"1996-12-12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1400;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;NA;NA;NA;NA;300;NA;NA
"1997-01-08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;1000;NA;400;100;NA;NA
"1997-03-11";NA;NA;NA;NA;NA;NA;NA;NA;7000;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;100;NA;NA;NA;NA;NA;NA;100;100;NA;NA;100;NA;NA;700;NA;NA;NA;2000;1500;NA;NA
"1997-04-08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;200;NA;NA;NA;NA;NA;900;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;300;300;NA;NA;NA;NA;NA;NA;NA
"1997-05-21";NA;NA;NA;NA;NA;NA;NA;NA;4158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32170;462;NA;NA;NA;NA;NA;NA;4158;NA;NA;NA;NA;NA;462;NA;NA;NA;NA;NA;NA;462;NA;NA;NA;NA;NA;5082;NA;3696;NA;NA;NA;NA;NA
"1997-06-10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8400;100;NA;NA;NA;NA;NA;NA;2000;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;300
"1997-06-24";NA;NA;12600;NA;100;100;NA;NA;436800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113500;9450;NA;NA;NA;NA;NA;NA;306600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;500;NA;NA;1050;NA;23300;NA;NA;NA;NA;NA;1100;NA;100
"1997-07-16";NA;NA;NA;NA;NA;NA;NA;NA;2100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;404250;1050;NA;NA;NA;NA;NA;NA;75600;NA;NA;NA;25200;NA;4200;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;18900;NA;NA;NA;NA;NA;NA;NA;NA
"1997-08-18";NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1300;800;NA;NA;NA;NA;NA;NA;NA;NA;NA;1700;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;2300;1300;NA;NA;NA;NA;NA;NA;NA
"1997-09-15";NA;NA;NA;NA;NA;NA;NA;NA;343350;NA;NA;NA;NA;NA;NA;NA;NA;25200;1050;NA;NA;NA;NA;11550;2100;NA;NA;NA;NA;NA;11550;9450;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;2100;NA;NA;NA;NA;NA;237300;2100;NA;10500;NA;21000;71400;NA;1050
"1997-10-14";NA;NA;NA;NA;NA;NA;NA;NA;3200;NA;NA;NA;NA;NA;NA;100;NA;200;2500;NA;NA;NA;NA;1600;100;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;1100;100;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;2100;100;NA;NA;NA;400;NA;NA;700
"1997-11-03";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;300;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;NA;200;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;300;NA;100
"1997-12-15";NA;NA;700;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;600;NA;NA;NA;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2600;200;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;1500;600;NA;400
"1998-02-09";NA;NA;500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1700;NA;NA;NA;800;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1300;NA;100
"1998-03-09";NA;NA;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;100;NA;100
