"Date";"ACH";"ALE";"AST";"BAC";"BID";"CEI";"CEN";"CER";"CHA";"COC";"COR";"COS";"CRY";"DAC";"DIC";"DIN";"DIP";"DIT";"EUC";"EUG";"GOI";"GON";"GRA";"GUI";"GYM";"HEL";"HEM";"HES";"HET";"KAR";"LAU";"LEP";"LIC";"LIT";"MEL";"MEU";"NAV";"NIT";"NOC";"ODO";"OXY";"PAR";"PEN";"PER";"PLE";"POL";"PRB";"PRO";"PRP";"PSE";"RHI";"SCR";"SKE";"STR";"THL";"THP";"TOR";"NEI"
"2008-03-12";NA;NA;NA;NA;NA;"110";NA;NA;"219";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3838";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"329";"658";NA;NA;NA;NA;"219";NA;NA;NA;NA;NA;"110";NA;NA;NA;NA;NA;NA;NA;NA;"439"
"2008-06-06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"100";NA;NA;NA;NA;NA;"997";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"200";"199";NA;NA;NA;NA;"399";NA;NA;NA;NA;"199";NA;NA;NA;NA;NA;NA;NA;NA;NA;"997"
"2008-08-26";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2307";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"342";NA;NA;NA;NA;NA;"171";NA;NA;NA;NA;"256";"256";NA;NA;NA;NA;NA;NA;NA;NA;"85"
"2008-10-09";NA;NA;NA;NA;NA;NA;NA;NA;"20179";NA;NA;NA;NA;NA;NA;"2632";NA;NA;NA;NA;NA;NA;NA;NA;"77205";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3509";"35971";NA;NA;NA;NA;"2632";NA;NA;NA;NA;"1755";NA;"2632";NA;NA;NA;NA;"3509";NA;NA;"3509"
"2012-07-16";NA;NA;NA;"40";NA;NA;NA;"20";"300";NA;NA;NA;NA;"60";"20";NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;"740";NA;NA;NA;NA;"280";NA;NA;NA;NA;NA;NA;NA;NA;NA;"80";"200";"20";"820";"20";NA;"60";NA;NA;"40";NA;"2340"
"2012-08-20";NA;NA;NA;NA;NA;NA;NA;NA;"200";NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;"640";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"80";NA;NA;NA;NA;"160";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"640";NA;"3040";"40";NA;"80";NA;NA;NA;NA;"960"
"2012-09-03";NA;NA;NA;"960";NA;NA;NA;"520";"3800";NA;NA;NA;NA;"4000";NA;NA;NA;NA;NA;"40";NA;NA;NA;"200";NA;NA;NA;NA;NA;NA;NA;"200";NA;NA;NA;NA;"320";NA;NA;NA;NA;NA;"40";NA;NA;NA;"200";"120";"120";"10999";NA;NA;"40";NA;NA;NA;NA;"2680"
"2012-10-15";NA;NA;NA;"40";NA;NA;NA;NA;"1040";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"200";NA;NA;NA;NA;"240";"120";NA;NA;NA;NA;"40";"40";"10560";"40";NA;NA;NA;NA;NA;NA;"960"
"2012-11-06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"280";"40";NA;NA;NA;NA;NA;NA;"160"
"2012-12-03";NA;NA;NA;NA;NA;NA;NA;"240";"760";NA;NA;NA;NA;"400";NA;NA;NA;NA;NA;NA;NA;NA;NA;"2520";NA;NA;NA;NA;NA;NA;NA;"2240";NA;NA;NA;NA;"40";NA;NA;NA;NA;"240";"160";NA;NA;NA;NA;"1120";NA;"3480";"80";NA;NA;NA;NA;NA;NA;"12720"
"2013-01-07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"160";NA;NA;NA;NA;NA;NA;NA;NA;"240";NA;NA;"240";NA;NA;NA;NA;"80";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"240";NA;"640";NA;NA;NA;NA;NA;NA;NA;"560"
"2013-02-06";NA;NA;NA;NA;NA;NA;NA;NA;"2140";"20";NA;NA;NA;NA;NA;NA;NA;NA;NA;"80";NA;NA;NA;"80";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;"20";"80";NA;NA;NA;"80";"60";NA;NA;NA;"120";"320";NA;"760";NA;NA;NA;NA;NA;NA;NA;"6120"
"2013-03-13";NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;"160";NA;NA;NA;"80";NA;NA;NA;"240";NA;NA;NA;NA;"80";NA;NA;NA;NA;NA;"8680";"40";"480";NA;NA;NA;NA;NA;"80";NA;"360"
"2013-04-08";NA;NA;"120";NA;NA;NA;"80";NA;"200";NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"160";NA;NA;NA;NA;NA;NA;NA;"80";NA;NA;NA;"40";NA;"80";NA;NA;NA;NA;"1200";NA;"200";NA;NA;NA;NA;NA;NA;NA;"80"
"2013-05-13";NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;"80";NA;NA;NA;NA;"960";NA;NA;NA;NA;NA;NA;"80";NA;NA;NA;NA;"120";"120";NA;NA;NA;NA;NA;NA;NA;NA;NA;"760";NA;"80";NA;NA;NA;NA;"40";NA;NA;"12880"
"2013-06-04";NA;NA;"160";"160";NA;NA;NA;"80";"40";NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;"40";NA;"2000";NA;NA;"120";NA;NA;NA;NA;NA;NA;NA;NA;NA;"160";NA;NA;"120";NA;NA;NA;NA;NA;NA;"40";"880";NA;"280";NA;NA;NA;NA;NA;"40";NA;"34680"
"2013-08-05";NA;"80";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;"75600";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";"160";NA;"1200";"40";"240";NA;NA;"320";NA;NA;"1279310"
"2013-09-02";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"240";"40";NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;"40";"160";NA;NA;NA;NA;NA;NA;NA;"160"
"2013-10-07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"200";NA;NA;NA;NA;NA;NA;NA;NA;"43850";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"120";NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;"80";NA;"200";"200";"80";NA;NA;"440";NA;NA;"262120"
"2013-11-04";NA;NA;NA;NA;NA;NA;NA;NA;"320";NA;NA;NA;NA;NA;NA;"80";NA;NA;NA;NA;NA;NA;NA;NA;"10650";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;"120";NA;NA;"48570"
"2014-01-07";NA;"80";NA;NA;NA;NA;NA;NA;"1360";NA;NA;NA;NA;"280";NA;NA;"40";NA;NA;"80";NA;NA;NA;"840";"160";NA;NA;NA;NA;NA;NA;"200";NA;NA;NA;"200";"2500";"40";NA;"240";NA;NA;"40";NA;NA;NA;NA;NA;"40";"640";NA;"40";NA;NA;"160";NA;NA;"68040"
"2014-02-04";NA;NA;NA;NA;NA;NA;NA;NA;"16500";NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;"120";"2540";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"520";"120";"440";NA;NA;NA;NA;NA;NA;NA;NA;"80";"40";NA;"560";NA;"120";NA;NA;"800";NA;NA;"58450"
"2014-03-17";NA;NA;NA;NA;NA;NA;NA;"40";"2200";NA;NA;NA;NA;"1640";NA;NA;NA;NA;NA;NA;NA;NA;NA;"200";"12780";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";"2580";"200";NA;"40";NA;NA;NA;NA;NA;NA;"200";NA;NA;"3440";NA;"280";NA;NA;"440";NA;NA;"141230"
"2014-04-14";NA;NA;NA;NA;NA;NA;NA;"40";"200";NA;NA;NA;NA;"240";NA;NA;NA;NA;NA;NA;NA;"40";NA;"120";"2780";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;"18340";NA;NA;"120";NA;"40";NA;NA;"480";NA;NA;"13340"
"2014-05-13";NA;"40";NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"12540";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"120";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"120";"520";NA;"200";NA;NA;"191830"
"2014-06-10";NA;NA;NA;NA;NA;NA;NA;NA;"240";NA;NA;NA;NA;"240";NA;NA;NA;NA;NA;NA;NA;"40";NA;"160";"38200";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"80";"80";NA;"400";NA;"520";NA;NA;"240";NA;NA;"265040"
"2014-07-08";NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"5570";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"200";NA;NA;NA;NA;NA;NA;NA;"120";NA;NA;NA;"40";"4110";NA;"240";NA;NA;"160";NA;NA;"25510"
"2014-08-19";NA;NA;NA;"1688.08";NA;NA;NA;NA;"587.88";NA;NA;"19.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"19.6";NA;"215.56";NA;NA;NA;NA;"78.38";"19.6";NA;NA;"19.6";"78.4";"1575.54";NA;NA;NA;NA;"19.6";NA;NA;NA;"195.96";"39.2";"19.6";"2025.68";NA;"4051.36";"58.78";NA;NA;NA;NA;"986.32"
"2014-09-17";NA;NA;NA;NA;NA;NA;NA;NA;"4069.26";NA;NA;"3.15";NA;NA;NA;"9.45";NA;NA;NA;NA;NA;NA;NA;"2751.03";NA;NA;NA;NA;NA;NA;NA;"144.79";NA;NA;NA;NA;"3.15";"253.39";NA;NA;NA;NA;NA;NA;NA;NA;"651.56";"53.57";"6.3";"12798.65";"36.2";"1085.93";NA;NA;NA;NA;NA;"3829.13"
"2014-10-22";NA;NA;NA;"20.2";NA;NA;NA;NA;"101.01";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"20.2";NA;NA;NA;NA;NA;NA;NA;"40.4";NA;NA;NA;"60.6";"5510.88";NA;NA;NA;NA;"40.4";NA;NA;NA;"20.2";NA;"60.61";"2784.45";NA;"161.62";NA;NA;"40.4";NA;NA;"707.05"
"2014-11-13";NA;NA;NA;"363.64";NA;NA;NA;NA;"1373.74";NA;"80.81";"20.2";NA;NA;NA;"20.2";NA;NA;NA;NA;NA;NA;"20.2";NA;NA;NA;NA;NA;NA;NA;NA;"20.2";NA;NA;NA;NA;NA;"3152.7";NA;NA;NA;"121.21";NA;NA;NA;NA;NA;NA;NA;"13226.12";NA;NA;NA;NA;"1272.73";"404.04";NA;"1797.96"
"2014-12-09";NA;NA;NA;NA;NA;NA;NA;NA;"1160.19";NA;NA;NA;NA;"618.77";NA;"309.39";NA;NA;NA;"1778.95";NA;NA;NA;"1005.5";"1082.84";"77.35";NA;NA;NA;NA;NA;"3016.48";"77.35";NA;NA;NA;"154.7";"3480.56";NA;"232.04";NA;NA;"77.35";NA;NA;NA;NA;"232.04";"386.73";"8353.34";NA;"1160.19";NA;NA;NA;NA;"386.73";"56926.48"
"2015-01-07";NA;NA;NA;"464.07";NA;NA;NA;NA;"3016.48";NA;NA;NA;NA;"464.07";NA;NA;NA;NA;NA;NA;NA;NA;NA;"696.11";"580.09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"11021.77";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"5684.91";NA;"696.11";NA;NA;"1276.2";NA;"348.06";"11253.81"
"2015-02-10";NA;NA;NA;NA;NA;NA;NA;NA;"1939.39";NA;"20.2";NA;NA;NA;NA;"20.2";NA;NA;NA;NA;NA;NA;NA;NA;"202.02";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"282.83";"20.2";"3364.54";NA;NA;NA;NA;"20.2";NA;NA;NA;NA;"101.01";"20.2";"4408.71";NA;"696.11";NA;NA;"80.81";NA;NA;"303.02"
"2015-03-09";NA;NA;NA;"1856.3";NA;NA;NA;NA;"15894.56";NA;"232.04";NA;NA;NA;NA;"232.04";NA;NA;NA;NA;NA;NA;NA;"696.11";"348.06";NA;NA;NA;NA;NA;NA;"928.15";NA;NA;NA;NA;"232.04";"3712.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9397.51";NA;NA;NA;NA;"464.07";NA;NA;"11949.92"
