"Date";"AST";"CHA";"CRY";"EUG";"GUI";"GYM";"LEP";"NIT";"PRP";"PSE";"RHI";"SKE";"NEI"
"1998-04-07";"1900";"25600";"32900";"1500";NA;NA;"1600";"39100";NA;"79100";NA;NA;"17200"
"1998-04-21";"11000";"21000";"63500";"300";NA;NA;"9400";"1100";NA;"49300";"300";"4000";"19400"
"1998-05-06";"33300";"83700";"51900";"100";"400";NA;"224000";"2300";"300";"193000";"2200";"1100";"18600"
"1998-05-18";"1400";"1700";"15700";"200";NA;NA;"6700";"30200";"400";"1300";NA;NA;"10700"
"1998-06-03";"239000";"77200";"2800";"900";"500";"200";"413000";NA;"5600";"232000";NA;"10900000";"128800"
"1998-06-15";"9600";NA;NA;"200";NA;"200";NA;"4700";"1000";"2400";NA;NA;"8500"
"1998-06-29";NA;NA;NA;"1100";NA;"100";NA;NA;"6900";"400";NA;NA;"186500"
"1998-07-13";"5200";NA;"11200";"4400";NA;"200";NA;"600";"3000";"3700";"154000";"3940000";"117800"
"1998-07-27";NA;NA;"31000";"4200";NA;NA;NA;"2800";"1300";"400";"200";"61400";"233000"
"1998-08-10";NA;"19000";"8700";"100";NA;NA;"1800";"5400";"700";"2400";NA;"93600";"10400"
"1998-08-25";NA;"50800";"121000";"4500";"600";"100";"1700";"1000";"500";"8700";NA;"26000";"12200"
"1998-09-07";NA;"800";"2000";"4300";NA;"200";"400";"9900";"6500";"200";NA;NA;"11200"
"1998-09-23";NA;"273000";"73600";NA;"100";NA;"12200";"300";"300";"70200";"4600";"648000";"286200"
"1998-10-05";"700";"47100";"177000";"800";NA;NA;"6300";"300";"4100";"19900";"900";"7200";"3400"
"1998-10-19";NA;"24700";"220000";"2000";"200";NA;"3600";"11500";"1600";"4900";NA;"13500";"8700"
"1998-11-02";"500";NA;"102300";"1900";NA;"100";NA;"1500";"100";"300";NA;"200";"5700"
"1998-11-30";NA;NA;"4100";"400";NA;NA;NA;"12800";NA;"100";NA;NA;"4900"
"1998-12-14";NA;NA;"13500";"1300";NA;NA;"100";"1200";NA;NA;NA;NA;"2400"
"1998-12-30";"600";NA;"24600";"1200";NA;NA;NA;"800";"200";"200";NA;"5200";"10500"
"1999-01-13";NA;NA;"33200";NA;NA;"100";NA;"1700";NA;NA;NA;"800";"5000"
"1999-01-25";"11400";"100200";"240000";"300";NA;"200";NA;NA;"300";"19500";NA;"3990000";"209900"
"1999-02-08";NA;NA;"54600";"2300";NA;NA;NA;"4300";NA;"1300";NA;"3800";"1000"
"1999-02-22";NA;NA;"8300";"4400";NA;NA;NA;"300";"500";NA;NA;NA;"5100"
"1999-03-09";NA;"500";"700";"100";NA;NA;NA;"100";"100";"100";NA;NA;"1900"
"1999-03-23";NA;NA;NA;NA;NA;"100";NA;NA;NA;NA;NA;NA;"3000"
"1999-04-06";NA;"71500";"14100";NA;NA;"100";NA;"200";"100";"20300";NA;"1000";"8100"
"1999-04-20";NA;NA;"5700";"300";NA;NA;"100";NA;"1100";NA;NA;NA;"5500"
"1999-05-05";NA;"900";"896000";NA;NA;NA;NA;"900";"700";"200";NA;NA;"6900"
"1999-05-18";NA;NA;"400";NA;NA;NA;NA;"300";NA;"200";NA;NA;"9400"
"1999-06-15";NA;NA;"400";NA;NA;NA;NA;"100";NA;NA;NA;NA;"500"
"1999-06-29";NA;"13500";"17600";"400";NA;"3500";"41800";"400";"4400";"33600";NA;"1200";"48200"
"1999-07-13";NA;"5600";"20700";"3700";NA;"500";"8400";"500";"8100";"18500";"100";"97000";"60200"
"1999-07-27";NA;"15000";"48800";"300";NA;"3200";"1800";"14900";"26500";"600";NA;"65100";"22600"
"1999-08-10";NA;"27200";"6800";"1400";NA;"200";"1900";"500";"4400";"900";NA;"21500";"70400"
"1999-08-24";NA;"15500";"500";"5200";NA;"200";"6000";NA;"7000";"207000";"400";"70500";"10200"
"1999-09-08";NA;"5700";"28400";"3100";"400";NA;"1700";NA;"41500";"26400";"1600";"39900";"27100"
"1999-09-20";NA;"3100";"8300";"600";NA;"100";NA;"1000";"3100";"2300";NA;"2300";"14300"
"1999-10-11";"700";"55800";"100";"13500";NA;"100";"9900";NA;"1000";"15500";NA;"4200";"6300"
"1999-10-25";NA;"300";"38500";"5100";NA;"100";NA;NA;"6100";"600";NA;"300";"2000"
"1999-11-08";NA;"5400";"14800";"800";NA;"300";"1900";"700";"100";"5900";"100";"2e+05";"17500"
"1999-11-23";NA;"800";"1100";"100";NA;"100";"1300";"400";NA;"1300";NA;"2600";"300"
"1999-12-07";"8500";"27400";"22100";"66700";NA;"200";"7900";"400";NA;"6500";NA;"218000";"120500"
"1999-12-21";"5700";"11000";"28000";"100";NA;NA;NA;NA;"100";"1000";NA;"314000";"66900"
"2000-01-04";NA;NA;"3900";NA;NA;NA;NA;"300";NA;NA;NA;"5000";"9600"
"2000-01-17";"2000";"4500";"276000";NA;NA;NA;NA;"200";NA;"1000";NA;"27700";"7900"
"2000-01-31";NA;"2300";"27900";"800";NA;NA;NA;"1100";"200";NA;NA;"2000";"47600"
"2000-02-15";NA;"5800";"36700";"300";NA;"300";NA;"7900";NA;"900";NA;NA;"18400"
"2000-02-28";NA;"56100";"227000";"300";NA;NA;"3400";"2000";"100";"7300";NA;"1500";"15100"
"2000-03-15";"3000";"25200";"101000";"200";"100";NA;"5700";"13400";"100";"3700";"500";NA;"14500"
"2000-03-27";"500";"54000";"427000";"5200";NA;"1500";"10100";"1000";"400";"17200";"500";"5300";"10500"
"2000-04-10";NA;"19600";"23200";NA;NA;NA;"1800";"1100";NA;"2700";"100";"3600";"6600"
"2000-04-26";NA;"11200";"652000";"27500";NA;"100";"10700";"17600";"100";"1300";NA;"4700";"8100"
"2000-05-10";NA;"68800";"43200";"2300";NA;"200";"6400";"1000";"2200";"181000";NA;"2100";"5500"
"2000-05-23";NA;"34900";"80000";"800";NA;"100";"300";NA;"1300";"674000";"300";"300";"5000"
"2000-06-05";NA;"300";"17800";"11000";"200";"700";"1400";NA;"2400";"24500";NA;NA;"80900"
"2000-06-19";NA;"1800";NA;"400";NA;"100";"200";"1400";"600";"81600";NA;"4800";"97900"
"2000-07-03";NA;"2300";"107000";"700";"500";"100";"6600";"200";"1700";"4000";"100";"28000";"10800"
"2000-07-18";NA;"2000";"20400";"900";NA;NA;NA;"600";"12400";"3500";NA;"5100";"8100"
"2000-08-01";NA;"68200";"48000";"300";"100";NA;"900";"400";"600";"30600";"100";"456000";"31600"
"2000-08-16";NA;"57700";"18200";"1300";NA;"200";"21800";"12000";"3200";"9000";NA;"4220000";"19800"
"2000-08-30";NA;"7400";"2300";"27000";NA;"600";"2400";"52100";"145200";"5800";NA;"197000";"145500"
"2000-09-11";NA;"25000";"32200";"37300";NA;"1400";"12300";"20900";"3000";"26800";NA;"1520000";"66600"
"2000-09-28";NA;"20600";"17400";"1000";NA;"600";"4600";"400";"3900";"65700";NA;"434000";"19500"
"2000-10-10";NA;NA;"52000";"20100";NA;"100";NA;NA;"1600";NA;NA;"7200";"5000"
"2000-10-24";NA;"3300";"3000";"2500";NA;"200";NA;NA;NA;"1700";NA;"29300";"6600"
"2000-11-06";NA;"8200";"12000";"7800";NA;"100";"400";"100";NA;"2100";NA;"44400";"19900"
"2000-11-20";NA;"2500";"3300";"14800";NA;NA;"2400";"400";NA;"1700";NA;NA;"9900"
"2000-12-04";NA;NA;"8100";"6800";NA;NA;NA;"200";NA;"100";NA;"2600";"2100"
"2000-12-19";NA;NA;"3400";"13900";NA;"100";NA;"100";NA;"100";NA;"10300";"2900"
"2001-01-03";NA;NA;NA;"13200";NA;"100";NA;"400";NA;"700";NA;"17500";"2300"
"2001-01-15";NA;NA;"5300";"57800";NA;NA;NA;"400";NA;NA;NA;"900";"2900"
"2001-01-29";NA;"900";"3500";"16000";"100";NA;NA;"1300";"100";"2100";NA;"4300";"7900"
"2001-02-12";NA;"1400";"14300";"20900";NA;"200";NA;"200";"100";"122000";NA;"47800";"10300"
"2001-02-26";"600";"53800";"5900";"32900";"500";"200";"500";NA;"200";"146100";"100";"7000";"22700"
"2001-03-14";"1500";"160000";NA;"152000";"100";"500";"500";NA;"300";"61200";"200";"1100";"6300"
"2001-03-28";"1200";"189000";"10100";"4600";"800";"1200";"1800";"7600";"400";"334300";NA;NA;"13100"
"2001-04-09";NA;"137000";"31600";"15700";"100";"400";"5500";"400";"400";"100";NA;NA;"5700"
"2001-04-24";NA;"15000";"48600";"2100";NA;"400";"1500";"600";"500";"3200";NA;NA;"10500"
"2001-05-07";NA;"73700";NA;"157000";"100";"800";"29000";NA;"300";"2600";NA;"900";"2200"
"2001-05-21";NA;"444000";"32800";"46200";NA;"400";"4900";"1600";"1900";"20800";NA;"12100";"8400"
"2001-06-05";NA;"27900";"211000";"68400";NA;"100";"3700";NA;"800";"1000";NA;"2500";"3300"
"2001-06-18";NA;"144000";NA;"10800";NA;NA;"14200";"200";"600";"44300";NA;"66000";"19600"
"2001-07-02";NA;"33000";"310000";"2200";NA;"200";"2800";NA;"3400";"9300";NA;"38900";"79800"
"2001-07-16";NA;"404000";"32100";"46800";"300";NA;"20700";NA;"3400";"70700";NA;"91200";"9400"
"2001-07-30";NA;"45200";"46200";"15800";NA;NA;"1700";"100";"3200";"12200";NA;"425000";"14100"
"2001-08-14";NA;"1200";"15000";"18300";NA;"600";"600";"600";"1900";"1900";NA;"21500";"10000"
"2001-08-27";NA;"167000";"17800";"300";"200";NA;"1600";"100";"2800";"4900";NA;"2070000";"18300"
"2001-09-10";NA;"5700";"33000";"23800";NA;NA;"2200";"37000";"2200";"5900";NA;"275000";"63800"
"2001-09-24";NA;"104000";"8600";"2500";NA;"100";NA;"200";"100";"7900";NA;"518000";"4200"
"2001-10-08";"4600";"220000";"16800";"1200";"200";"200";"4700";"100";"2000";"17100";NA;"177000";"12800"
"2001-10-22";"500";"700";"8400";"38100";NA;"700";"2000";"200";"1900";"1800";NA;"1100";"5100"
"2001-11-05";"41200";"32000";"27000";"16000";"400";"300";"25300";"22400";"1200";"5600";"1100";"35200";"19700"
"2001-11-19";"1600";"100";"16100";"18300";NA;NA;NA;"1100";NA;NA;NA;"25100";"16700"
"2001-12-03";"400";NA;"52400";"38400";NA;NA;NA;"1300";NA;"1000";NA;"2000";"6900"
"2001-12-17";NA;"200";"23800";"23800";NA;NA;"100";"2600";NA;"500";NA;"1000";"4800"
"2002-01-02";NA;"1900";NA;"800";NA;NA;NA;"66600";NA;NA;NA;NA;"173200"
"2002-01-15";NA;NA;NA;"100";NA;NA;NA;"100";NA;NA;NA;"38900";"16800"
"2002-01-28";NA;NA;"65200";"16800";NA;"2400";NA;"2100";NA;NA;NA;"300";"3800"
"2002-02-12";NA;"63400";"49600";"13200";NA;"100";NA;"200";"200";"500";NA;"2700";"3900"
"2002-02-26";NA;"1800";"25200";"12800";NA;NA;NA;"6900";NA;"500";NA;NA;"11100"
"2002-03-12";NA;"52000";"42400";"2200";"300";NA;"1400";"5300";"100";"1500";NA;"4800";"12300"
"2002-03-27";NA;"14000";"10100";"6300";NA;"100";"1100";"1000";"300";"1200";NA;"300";"3300"
"2002-04-08";NA;"87500";"20100";"1100";NA;"100";"16100";"400";NA;"41000";NA;"4700";"3300"
"2002-04-22";NA;"143000";"23100";"15500";NA;NA;"37800";"1300";NA;"61000";"100";"3800";"4200"
"2002-05-06";NA;"643000";"62100";"65800";NA;"200";"5800";NA;"2400";"4800";"600";NA;"29800"
"2002-05-21";NA;"138000";"14200";"7000";"200";"500";"12700";"2200";"1200";"20000";NA;"2300";"4300"
"2002-06-04";NA;"732000";NA;NA;"1300";"1500";"213400";NA;"6300";"1760000";NA;"507000";"50600"
"2002-06-18";NA;NA;"41500";"1100";"100";"600";NA;NA;"2200";NA;NA;NA;"4100"
"2002-07-01";NA;NA;NA;"11700";"200";"500";NA;NA;"22900";NA;NA;NA;"163700"
"2002-07-15";NA;NA;NA;"5200";NA;"500";NA;NA;"1300";"100";NA;NA;"5100"
"2002-07-29";NA;NA;"37500";"2900";NA;"200";NA;NA;"3700";NA;NA;NA;"46600"
"2002-08-12";NA;"1100";NA;"3400";NA;"100";"800";"300";"12900";"114000";NA;"7700";"13500"
"2002-08-26";NA;"100";"6500";"1800";NA;"500";NA;"500";"1900";"400";NA;NA;"52300"
"2002-09-10";NA;NA;"55600";"6300";NA;NA;NA;"200";"2500";"300";NA;NA;"25500"
"2002-09-23";NA;"4900";"18400";"10100";"300";"200";NA;"100";"4500";"70800";NA;NA;"5600"
"2002-10-07";NA;"64900";"13100";"1900";NA;"400";"27600";"57900";"2300";"35100";NA;"3330000";"15400"
"2002-10-22";NA;"42800";"300";NA;"1000";NA;"13200";"100";"300";"9800";NA;"47300";"11700"
"2002-11-04";NA;"76400";"4200";"1900";"2500";NA;"16900";"100";"200";"3900";NA;"18600";"8100"
"2002-11-19";NA;"5700";"14300";"3400";NA;NA;"2700";"100";NA;"1900";NA;"2600";"4200"
"2002-12-03";NA;NA;"15600";"6900";NA;NA;NA;"100";"100";"100";NA;NA;"3000"
"2002-12-17";NA;"2700";"700";"800";NA;NA;NA;"100";NA;NA;NA;"12500";"14600"
"2002-12-27";NA;"1800";"400";"25500";"200";NA;NA;"6900";NA;"800";NA;"123000";"31900"
"2003-01-14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1800"
"2003-01-28";"100";"5800";"900";"600";NA;NA;NA;"800";NA;NA;NA;"6400";"9800"
