"Date";"ACH";"ALE";"AST";"BAC";"BID";"CEI";"CEN";"CER";"CHA";"COC";"COR";"COS";"CRY";"DAC";"DIC";"DIN";"DIP";"DIT";"EUC";"EUG";"GOI";"GON";"GRA";"GUI";"GYM";"HEL";"HEM";"HES";"HET";"KAR";"LAU";"LEP";"LIC";"LIT";"MEL";"MEU";"NAV";"NIT";"NOC";"ODO";"OXY";"PAR";"PEN";"PER";"PLE";"POL";"PRB";"PRO";"PRP";"PSE";"RHI";"SCR";"SKE";"STR";"THL";"THP";"TOR";"NEI"
"1992-12-09";NA;NA;NA;NA;NA;NA;NA;NA;600;NA;NA;NA;NA;NA;600;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1300;NA;NA;NA;NA;600;400;NA;NA;NA;1400;NA;NA;100;NA;NA;NA;200;NA;200;NA;NA;NA;800;NA;NA;1400
"1993-01-27";NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;NA;0;NA;2100;NA;NA;NA;NA;NA;3150;1050;NA;NA;NA;NA;NA;3150;NA;NA;NA;NA;NA;4200;7350;NA;2100;NA;47250;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;4200;NA;40950;21000;NA;9450
"1993-02-09";NA;NA;NA;NA;2100;NA;NA;NA;70350;NA;NA;1050;NA;NA;6300;0;NA;1050;NA;NA;NA;NA;NA;1050;2100;NA;NA;NA;NA;NA;29400;NA;NA;NA;21000;NA;6300;12600;NA;1050;NA;45150;NA;NA;NA;NA;NA;NA;NA;7350;2100;NA;29400;NA;73500;114450;NA;NA
"1993-03-24";NA;NA;16100;NA;5600;NA;NA;NA;2800;NA;NA;NA;NA;NA;NA;NA;NA;700;NA;NA;NA;NA;NA;NA;1400;NA;NA;NA;NA;NA;1400;NA;NA;NA;9800;NA;1400;11200;NA;NA;NA;NA;NA;700;700;NA;NA;2100;NA;NA;1400;NA;2100;NA;7000;42700;NA;8400
"1993-04-07";NA;NA;126250;NA;NA;NA;NA;NA;35000;NA;NA;NA;NA;13750;1250;0;NA;100;2500;NA;NA;NA;NA;93950;100;NA;NA;NA;NA;NA;7000;NA;NA;NA;NA;2500;1250;63750;NA;NA;NA;3750;NA;NA;400;NA;NA;NA;NA;6250;40000;NA;1000;NA;7500;7300;NA;2609300
"1993-04-16";NA;NA;NA;NA;NA;NA;NA;NA;7800;NA;NA;NA;NA;NA;NA;0;NA;NA;6240;NA;NA;NA;NA;278720;NA;NA;NA;NA;NA;NA;33280;NA;NA;NA;NA;NA;NA;16120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;520;NA;13520;NA;NA;NA;NA;1040;NA;247320
"1993-05-10";NA;NA;NA;NA;3150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;14700;NA;NA;NA;NA;548100;NA;NA;NA;NA;NA;NA;18900;3150;NA;NA;NA;NA;1050;11550;NA;1050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12600;NA;NA;NA;7350;NA;NA;312000
"1993-05-25";NA;NA;NA;NA;NA;NA;NA;2080;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;189800;1040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4160;NA;NA;NA;NA;NA;NA;NA;NA;4160;NA;NA;NA;NA;NA;NA;520
"1993-06-08";NA;NA;2080;NA;NA;NA;NA;NA;2080;NA;NA;NA;NA;NA;NA;0;NA;NA;9360;NA;NA;NA;NA;4680;2080;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1040;1040;NA;NA;NA;4160;NA;NA;NA;NA;NA;1040;2080;1560;NA;NA;NA;NA;NA;NA;2080
"1993-06-22";NA;NA;8840;NA;NA;NA;NA;NA;9880;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;26000;2080;NA;NA;NA;NA;NA;NA;2080;NA;NA;NA;NA;1040;11440;2080;520;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1040;NA;2600;NA;NA;3120;NA;3640
"1993-08-16";NA;NA;NA;8840;NA;NA;NA;3120;15600;NA;NA;520;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;233480;1560;NA;NA;NA;NA;NA;6240;32240;NA;NA;NA;8320;520;4160;NA;3640;NA;1560;NA;NA;NA;NA;NA;3120;NA;NA;3640;NA;NA;NA;NA;NA;NA;3640
"1993-09-13";NA;NA;NA;NA;NA;NA;NA;NA;236100;NA;NA;2100;NA;NA;NA;0;NA;NA;22400;NA;NA;NA;NA;37200;3500;NA;NA;NA;NA;NA;53200;30100;NA;NA;NA;NA;6300;7000;NA;NA;NA;NA;NA;NA;1400;NA;NA;2800;2100;NA;1400;NA;18900;NA;NA;11900;NA;24000
"1993-10-26";NA;NA;NA;NA;620;NA;NA;NA;NA;NA;NA;520;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;2600;4680;NA;NA;NA;NA;NA;2080;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9880;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;4160;NA;NA;300;NA;4680
"1993-12-27";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;200;300;NA;NA;NA;1900;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1600;300;NA;800
"1994-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;7000;1700;NA;200
"1994-02-08";NA;NA;NA;NA;NA;NA;NA;NA;12600;NA;NA;0;NA;NA;1050;0;NA;3150;NA;NA;NA;NA;NA;NA;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13650;NA;NA;NA;58800;NA;NA;NA;NA;NA;NA;NA;2100;4200;NA;67200;NA;15750;12600;NA;3150
"1994-03-10";NA;NA;NA;NA;NA;NA;NA;NA;2600;NA;NA;520;NA;NA;NA;0;NA;1040;NA;NA;NA;NA;NA;6240;1560;NA;NA;NA;NA;NA;9360;NA;NA;NA;NA;NA;1040;6240;NA;NA;NA;2080;NA;NA;NA;NA;NA;NA;NA;NA;6240;NA;15600;NA;6240;24960;NA;1040
"1994-03-28";NA;NA;66560;NA;NA;NA;NA;5200;5200;NA;NA;1040;NA;NA;NA;0;NA;1560;NA;NA;NA;NA;NA;35360;1040;NA;NA;NA;NA;NA;22360;1560;NA;NA;NA;NA;520;2600;NA;NA;NA;NA;15600;NA;520;NA;NA;520;NA;NA;14040;NA;NA;NA;13000;16640;NA;1040
"1994-04-21";NA;NA;43050;NA;NA;NA;NA;NA;116650;NA;NA;100;NA;NA;NA;0;NA;1050;27300;NA;NA;NA;NA;495600;3150;NA;NA;NA;NA;NA;791700;NA;NA;NA;NA;NA;2300;NA;NA;NA;NA;5250;NA;NA;NA;NA;NA;1050;NA;4200;26250;NA;900;NA;22050;9700;NA;43800
"1994-04-28";NA;NA;NA;NA;NA;NA;NA;NA;4200;NA;NA;NA;NA;NA;NA;0;NA;NA;25200;NA;NA;NA;NA;388500;400;NA;NA;NA;NA;NA;21000;47250;NA;NA;NA;NA;1050;1050;NA;NA;NA;6300;NA;NA;NA;NA;NA;NA;200;3150;28350;NA;179550;NA;800;1050;NA;2187950
"1994-05-09";NA;NA;1050;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;2080;NA;NA;NA;NA;219450;4200;NA;NA;NA;NA;NA;16800;2100;NA;NA;NA;NA;NA;12600;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;21000;NA;NA;NA;NA;NA;NA;319820
"1994-05-30";NA;NA;15400;NA;NA;NA;NA;NA;2800;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;80500;9100;NA;NA;NA;NA;NA;4200;14700;NA;NA;NA;1600;700;37800;NA;NA;NA;2800;NA;NA;NA;NA;NA;NA;1400;2100;79800;NA;2800;NA;1400;NA;NA;19600
"1994-06-09";NA;NA;NA;NA;NA;NA;NA;7350;39650;NA;NA;1050;NA;NA;NA;0;NA;NA;3150;NA;NA;NA;NA;260400;12600;NA;NA;NA;NA;NA;1050;61950;NA;NA;NA;NA;1150;16800;NA;200;NA;NA;NA;NA;NA;NA;NA;1050;4200;4200;36750;NA;21000;NA;NA;30450;NA;9550
"1994-08-11";NA;NA;NA;7350;NA;NA;NA;NA;130200;NA;NA;1050;NA;NA;NA;0;NA;NA;4200;NA;NA;NA;NA;38850;9450;NA;NA;NA;NA;NA;7350;18900;NA;NA;NA;NA;3150;16800;NA;NA;NA;12600;NA;NA;2100;NA;NA;4200;7350;7350;64050;NA;144900;NA;NA;55650;NA;21000
"1994-09-07";NA;NA;NA;NA;NA;NA;NA;NA;103950;NA;NA;2100;NA;NA;NA;0;NA;NA;71400;NA;NA;NA;NA;13950;12600;NA;NA;NA;NA;NA;11550;NA;NA;NA;NA;26250;4200;43050;NA;6300;NA;38850;NA;NA;NA;NA;NA;NA;1050;NA;1050;NA;NA;NA;NA;102900;NA;9800
"1994-11-22";NA;NA;NA;NA;NA;NA;NA;NA;11550;NA;NA;100;NA;NA;NA;0;NA;2100;NA;NA;NA;NA;NA;10500;NA;NA;NA;NA;NA;NA;6300;NA;NA;NA;NA;NA;3150;6300;NA;1050;NA;19950;NA;NA;100;NA;NA;NA;NA;4200;NA;NA;NA;NA;11550;6300;NA;9450
"1994-12-14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;0;NA;100;NA;NA;NA;NA;NA;200;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;800;NA;200;NA;5700;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;2500;1400;NA;600
"1995-01-18";NA;NA;NA;NA;NA;NA;NA;NA;800;NA;NA;NA;NA;NA;NA;0;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;NA;NA;NA;NA;NA;400;1000;NA;NA;NA;10200;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;2100;1000;NA;900
"1995-02-13";NA;NA;NA;NA;NA;NA;NA;NA;900;NA;NA;NA;NA;NA;NA;0;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;1100;NA;NA;NA;3100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4400;NA;1100;3600;NA;500
"1995-03-09";NA;NA;9450;NA;NA;NA;NA;NA;17850;NA;NA;1050;NA;NA;1100;0;NA;4200;NA;NA;NA;NA;NA;5250;NA;NA;NA;NA;NA;NA;18900;2100;NA;NA;NA;NA;1050;14700;NA;2100;NA;4200;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;14700;NA;27300;54600;NA;21100
"1995-03-22";NA;NA;8400;NA;NA;NA;NA;NA;6300;NA;NA;2100;NA;NA;NA;0;NA;9450;NA;NA;NA;NA;NA;28350;NA;NA;NA;NA;NA;NA;32550;NA;NA;NA;NA;NA;NA;4200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;5250;3150;NA;90300;NA;70350;285600;NA;3150
"1995-04-05";NA;NA;NA;13650;1050;NA;NA;NA;23100;NA;NA;1050;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;89250;6300;NA;NA;NA;NA;NA;229950;NA;NA;NA;NA;4200;NA;8400;NA;NA;NA;21000;NA;NA;NA;NA;NA;NA;1050;NA;9450;NA;NA;NA;2100;1050;NA;585000
"1995-05-03";NA;NA;NA;NA;NA;NA;NA;1050;NA;NA;NA;NA;NA;NA;NA;0;NA;2100;6300;NA;NA;NA;NA;97650;3150;NA;NA;NA;NA;NA;27300;NA;NA;NA;NA;NA;1050;NA;NA;10500;NA;14700;NA;NA;NA;NA;NA;NA;NA;NA;23100;NA;NA;NA;10500;NA;NA;2093150
"1995-06-01";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;400;NA;0;NA;NA;NA;NA;NA;NA;NA;29900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1700;NA;NA;NA;100;100;NA;100
"1995-08-10";NA;NA;231990;700;800;NA;NA;NA;1281840;NA;NA;NA;NA;NA;NA;0;NA;4180;6770;NA;NA;NA;NA;10450;NA;NA;NA;NA;NA;NA;NA;29260;NA;NA;NA;NA;14630;56430;NA;400;NA;NA;NA;NA;4180;NA;NA;NA;NA;NA;14360;NA;390830;NA;27170;143720;NA;100
"1995-10-26";NA;NA;NA;1000;NA;NA;NA;NA;5500;NA;NA;NA;NA;NA;NA;0;NA;100;NA;NA;NA;NA;NA;2800;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;700;200;NA;100;NA;1500;NA;NA;100;NA;NA;NA;NA;NA;100;NA;NA;NA;800;300;NA;NA
"1995-12-19";NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;200;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;600;NA;700;NA;NA;300
"1996-01-11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;800;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;400;NA;NA;NA;1400;100;NA;NA
"1996-02-15";NA;NA;500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1996-03-14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;900
"1996-04-09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21000;NA;NA;NA;21000;NA;NA;7350;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1996-04-29";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1996-05-13";NA;NA;8400;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA;NA
"1996-05-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA
"1996-06-04";NA;NA;500;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;100
"1996-06-19";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2100;1050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2100;NA;NA;NA
"1996-08-20";NA;NA;2300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;300;2100;NA;NA;NA;NA;100;NA;NA
"1996-09-26";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5250;6300;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;2100;1050;NA;NA;NA;NA;18900;NA;NA
"1996-11-25";NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1400;NA;NA;200
"1996-12-09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;NA;200
"1997-01-14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;700;200;NA;NA;NA;700;NA;NA;200
"1997-03-04";NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1997-03-24";NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;NA;NA
"1997-04-16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;NA;4200;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1997-04-30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;200
"1997-05-13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9450;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3150;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1997-05-26";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1997-06-05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1997-06-24";NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;NA;NA
"1997-08-20";NA;NA;NA;NA;2100;NA;NA;2100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1050;1050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3150;NA;NA;NA;NA;NA;NA;3150
"1997-10-16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2100;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;700;NA;NA;500;NA;NA;NA;NA;1400;NA;NA;NA;NA;NA;700;NA;NA;NA;800;NA;NA;1400
"1997-11-25";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;700;4200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1400;100;NA;NA;NA;NA;NA;800
"1997-12-18";NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200;NA;NA;NA;2800;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;200;NA;200
"1998-01-21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;300;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1998-02-18";NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
